id,hotelId,name,image,rating,url,category,location,createdAt,updatedAt
1818,NULL,"Hotel Concord",https://s3-media1.fl.yelpcdn.com/bphoto/EM6k_VcvgienJQNsqN2U4Q/o.jpg,4,https://www.yelp.com/biz/hotel-concord-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Moncalieri,"2020-12-17 04:55:17","2020-12-17 04:55:17"
1819,NULL,"Hotel Gran Mogol di Garetto",https://s3-media1.fl.yelpcdn.com/bphoto/SIXFGox4X88zZjQm3nf_RA/o.jpg,4,https://www.yelp.com/biz/hotel-gran-mogol-di-garetto-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Moncalieri,"2020-12-17 04:55:17","2020-12-17 04:55:17"
1820,NULL,"Holiday Inn Turin City Center",https://s3-media2.fl.yelpcdn.com/bphoto/pdLx0QzUW4b5IWqQYHrINw/o.jpg,3,https://www.yelp.com/biz/holiday-inn-turin-city-center-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Moncalieri,"2020-12-17 04:55:17","2020-12-17 04:55:17"
1821,NULL,"Turin Golden Palace",https://s3-media2.fl.yelpcdn.com/bphoto/Pw-t8bJ-EXNOwM3JXUbluQ/o.jpg,4,https://www.yelp.com/biz/turin-golden-palace-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Moncalieri,"2020-12-17 04:55:17","2020-12-17 04:55:17"
1822,NULL,Pecetto,,5,https://www.yelp.com/biz/pecetto-pecetto-torinese?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Moncalieri,"2020-12-17 04:55:17","2020-12-17 04:55:17"
1823,NULL,"Best Western Plus",https://s3-media4.fl.yelpcdn.com/bphoto/uHlpHmJ1CoROwJA-e_oyNg/o.jpg,3,https://www.yelp.com/biz/best-western-plus-torino?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Moncalieri,"2020-12-17 04:55:17","2020-12-17 04:55:17"
1824,NULL,"Le Colombare",https://s3-media2.fl.yelpcdn.com/bphoto/tYk66xxJ6gaZvyIZY8C8ag/o.jpg,5,https://www.yelp.com/biz/le-colombare-foligno?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1825,NULL,"Hotel Porta Nuova",https://s3-media2.fl.yelpcdn.com/bphoto/M8d8ffGVeGdRD4ZuY2nSdw/o.jpg,5,https://www.yelp.com/biz/hotel-porta-nuova-assisi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1826,NULL,"Holiday Inn Express",https://s3-media3.fl.yelpcdn.com/bphoto/mdvE5svrI43LZ7FhqOQfGQ/o.jpg,3,https://www.yelp.com/biz/holiday-inn-express-foligno?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1827,NULL,"Antica Dimora alla Rocca",https://s3-media1.fl.yelpcdn.com/bphoto/jm9V95gzBzs6jMpBHGL2gw/o.jpg,5,https://www.yelp.com/biz/antica-dimora-alla-rocca-trevi-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1828,NULL,"Hotel Nun Assisi Relais & Spa Museum",https://s3-media4.fl.yelpcdn.com/bphoto/XqgZdLPfjU9Ui3-dUiwL7g/o.jpg,5,https://www.yelp.com/biz/hotel-nun-assisi-relais-e-spa-museum-assisi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1829,NULL,"La Valle di Assisi",https://s3-media1.fl.yelpcdn.com/bphoto/5jj4vAyZv_Uxvjs4wu_jxg/o.jpg,5,https://www.yelp.com/biz/la-valle-di-assisi-santa-maria-degli-angeli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1830,NULL,"Hotel Cenacolo",https://s3-media2.fl.yelpcdn.com/bphoto/eliVk5AhhSF5Gm8n5D87mg/o.jpg,5,https://www.yelp.com/biz/hotel-cenacolo-santa-maria-degli-angeli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1831,NULL,"Hotel Poledrini",https://s3-media1.fl.yelpcdn.com/bphoto/QuBoYIbxv8uIvBX2X2nUpw/o.jpg,2,https://www.yelp.com/biz/hotel-poledrini-foligno?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1832,NULL,"Hotel La Terrazza",https://s3-media2.fl.yelpcdn.com/bphoto/OJVXfsq-yrlJp4r2aNJyBA/o.jpg,4,https://www.yelp.com/biz/hotel-la-terrazza-assisi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1833,NULL,"Hotel Il Palazzo",https://s3-media2.fl.yelpcdn.com/bphoto/wJramNcNbx3Fh3P4hd08gQ/o.jpg,5,https://www.yelp.com/biz/hotel-il-palazzo-assisi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1834,NULL,"Hotel Giotto Assisi",https://s3-media4.fl.yelpcdn.com/bphoto/lgogKPCTgNdPkRXAObAD0g/o.jpg,5,https://www.yelp.com/biz/hotel-giotto-assisi-assisi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,NULL,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1835,NULL,"Gallano Resort Umbria",https://s3-media4.fl.yelpcdn.com/bphoto/MpGn3mu8YmJy0c1JsVNekQ/o.jpg,5,https://www.yelp.com/biz/gallano-resort-umbria-ponte-centesimo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Resorts,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1836,NULL,"Hotel Dal Moro",https://s3-media4.fl.yelpcdn.com/bphoto/GeRGNvqxbOVkZRv744xi1Q/o.jpg,4,https://www.yelp.com/biz/hotel-dal-moro-assisi-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1837,NULL,"Hotel Windsor Savoia",https://s3-media4.fl.yelpcdn.com/bphoto/V7B0L2fLZD3pfVyF-UnClA/o.jpg,4,https://www.yelp.com/biz/hotel-windsor-savoia-assisi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1838,NULL,"Hotel Fontanella",https://s3-media4.fl.yelpcdn.com/bphoto/vOCQHoB8jUnQgg2DUOm_nw/o.jpg,4,https://www.yelp.com/biz/hotel-fontanella-assisi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1839,NULL,"La Cerquetta",https://s3-media3.fl.yelpcdn.com/bphoto/kUtpAqfqVb3c4NV_bfbqcg/o.jpg,3,https://www.yelp.com/biz/la-cerquetta-trevi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1840,NULL,"la Rocca",https://s3-media2.fl.yelpcdn.com/bphoto/i9_uAIxxh_qcXuBqJ5YqCQ/o.jpg,5,https://www.yelp.com/biz/la-rocca-assisi-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1841,NULL,"Il Casale Della Fornace",,3,https://www.yelp.com/biz/il-casale-della-fornace-bastia-umbra?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1842,NULL,"Sorella Luna",https://s3-media3.fl.yelpcdn.com/bphoto/a65-qwZF67nMnT2HIObbuA/o.jpg,4,https://www.yelp.com/biz/sorella-luna-assisi?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1843,NULL,"Domus Pacis Assisi Hotel",https://s3-media4.fl.yelpcdn.com/bphoto/YWx8sJDF9JJRbCRDpUD1kA/o.jpg,3,https://www.yelp.com/biz/domus-pacis-assisi-hotel-santa-maria-degli-angeli?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Foligno,"2020-12-17 04:55:18","2020-12-17 04:55:18"
1844,NULL,"Centro di Spiritualita Padre Pio San Giovanni Rotondo",https://s3-media2.fl.yelpcdn.com/bphoto/mX7q__-HXfU3Y0k_w2pPAw/o.jpg,5,https://www.yelp.com/biz/centro-di-spiritualita-padre-pio-san-giovanni-rotondo-san-giovanni-rotondo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Churches,Manfredonia,"2020-12-17 04:55:20","2020-12-17 04:55:20"
1845,NULL,"African Beach",https://s3-media2.fl.yelpcdn.com/bphoto/HOorAW4ro1w6JngmwlhCRg/o.jpg,5,https://www.yelp.com/biz/african-beach-ippocampo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Manfredonia,"2020-12-17 04:55:20","2020-12-17 04:55:20"
1846,NULL,"Regiohotel Manfredi",https://s3-media3.fl.yelpcdn.com/bphoto/vYtLVK1ilqZ776_aAnO4iQ/o.jpg,1,https://www.yelp.com/biz/regiohotel-manfredi-manfredonia?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Manfredonia,"2020-12-17 04:55:20","2020-12-17 04:55:20"
1847,NULL,"Le Cese",,5,https://www.yelp.com/biz/le-cese-san-giovanni-rotondo-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Manfredonia,"2020-12-17 04:55:20","2020-12-17 04:55:20"
1848,NULL,"Hotel Parco Delle Rose",https://s3-media2.fl.yelpcdn.com/bphoto/FUCufN-KbTMRaT6-BFDwyQ/o.jpg,3,https://www.yelp.com/biz/hotel-parco-delle-rose-san-giovanni-rotondo-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Italian,Manfredonia,"2020-12-17 04:55:20","2020-12-17 04:55:20"
1849,NULL,Leon,,4,https://www.yelp.com/biz/leon-san-giovanni-rotondo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Manfredonia,"2020-12-17 04:55:20","2020-12-17 04:55:20"
1850,NULL,"'hotel Euro Gestioni di Dragano Giuseppe e C. S..n.c.'",,3,https://www.yelp.com/biz/hotel-euro-gestioni-di-dragano-giuseppe-e-c-s-n-c-s-giovanni-rotondo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Hotels & Travel",Manfredonia,"2020-12-17 04:55:20","2020-12-17 04:55:20"
1851,NULL,"Albergo Hotel Colonne",,2,https://www.yelp.com/biz/albergo-hotel-colonne-san-giovanni-rotondo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Manfredonia,"2020-12-17 04:55:20","2020-12-17 04:55:20"
1852,NULL,"Hotel Fini ",,3,https://www.yelp.com/biz/hotel-fini-s-giovanni-rotondo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Venues & Event Spaces",Manfredonia,"2020-12-17 04:55:20","2020-12-17 04:55:20"
1853,NULL,"The Raphael Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/g5-IyVztEJze3fCrHQPmQg/o.jpg,5,https://www.yelp.com/biz/the-raphael-hotel-kansas-city-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1854,NULL,"Courtyard by Marriott Kansas City Country Club Plaza",https://s3-media3.fl.yelpcdn.com/bphoto/MFkauSFK-WJsDJ_LlxMmpQ/o.jpg,4,https://www.yelp.com/biz/courtyard-by-marriott-kansas-city-country-club-plaza-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1855,NULL,"Oak Street Mansion",https://s3-media1.fl.yelpcdn.com/bphoto/7iQWAJre_Qrr3UCDwLSeGw/o.jpg,5,https://www.yelp.com/biz/oak-street-mansion-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1856,NULL,"AC Hotels by Marriott Kansas City Westport",https://s3-media2.fl.yelpcdn.com/bphoto/1ZjM7QT9jgfAzUEVKPfo-Q/o.jpg,4,https://www.yelp.com/biz/ac-hotels-by-marriott-kansas-city-westport-kansas-city-4?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1857,NULL,"Residence Inn by Marriott Kansas City Country Club Plaza",https://s3-media4.fl.yelpcdn.com/bphoto/NMV_3uY6yMo0BwuI3teFhQ/o.jpg,4,https://www.yelp.com/biz/residence-inn-by-marriott-kansas-city-country-club-plaza-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1858,NULL,"Loews Kansas City Hotel",https://s3-media4.fl.yelpcdn.com/bphoto/EpJX6ULB4LEg1yilXGojtA/o.jpg,4,https://www.yelp.com/biz/loews-kansas-city-hotel-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1859,NULL,"Hampton Inn & Suites Kansas City-Country Club Plaza",https://s3-media4.fl.yelpcdn.com/bphoto/m76EylSS0vutKNAqC5VsRg/o.jpg,4,https://www.yelp.com/biz/hampton-inn-and-suites-kansas-city-country-club-plaza-kansas-city-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1860,NULL,"Southmoreland On the Plaza",https://s3-media2.fl.yelpcdn.com/bphoto/9tZhpCMJo5vFmx-HxIxYIw/o.jpg,5,https://www.yelp.com/biz/southmoreland-on-the-plaza-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,"Bed & Breakfast",Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1861,NULL,"SpringHill Suites Kansas City Plaza",https://s3-media4.fl.yelpcdn.com/bphoto/fRWURHUr14AKFpfy5Ved9w/o.jpg,4,https://www.yelp.com/biz/springhill-suites-kansas-city-plaza-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1862,NULL,"The Fontaine",https://s3-media1.fl.yelpcdn.com/bphoto/t79EYXppwdRSVyMDcFEfag/o.jpg,4,https://www.yelp.com/biz/the-fontaine-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1863,NULL,"InterContinental Kansas City At The Plaza",https://s3-media1.fl.yelpcdn.com/bphoto/dRCuqYjNwqZ-CRfk6QGAZg/o.jpg,3,https://www.yelp.com/biz/intercontinental-kansas-city-at-the-plaza-kansas-city-2?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1864,NULL,"Kansas City Marriott Country Club Plaza",https://s3-media1.fl.yelpcdn.com/bphoto/QOtPYpXU_o15stPeNXbZEg/o.jpg,3,https://www.yelp.com/biz/kansas-city-marriott-country-club-plaza-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1865,NULL,"Ambassador Hotel Kansas City, Autograph Collection",https://s3-media3.fl.yelpcdn.com/bphoto/8spbzlhct1GuKjpuwz49jQ/o.jpg,5,https://www.yelp.com/biz/ambassador-hotel-kansas-city-autograph-collection-kansas-city-5?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1866,NULL,"Embassy Suites by Hilton Kansas City- Plaza",https://s3-media2.fl.yelpcdn.com/bphoto/iIB82GzFpsdXypyM-NSb1g/o.jpg,3,https://www.yelp.com/biz/embassy-suites-by-hilton-kansas-city-plaza-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1867,NULL,"Best Western Plus Seville Plaza Hotel",https://s3-media4.fl.yelpcdn.com/bphoto/CSxgDY-gREKjAgmc_339SQ/o.jpg,4,https://www.yelp.com/biz/best-western-plus-seville-plaza-hotel-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1868,NULL,"Holiday Inn Express & Suites Kansas City Ku Medical Center",https://s3-media3.fl.yelpcdn.com/bphoto/kIaSX0o5bgOlAkGlH2Bvqw/o.jpg,4,https://www.yelp.com/biz/holiday-inn-express-and-suites-kansas-city-ku-medical-center-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1869,NULL,"816 Hotel #KCexperience",https://s3-media3.fl.yelpcdn.com/bphoto/-MxcmA5Yo7R5lhVq4P_27g/o.jpg,3,https://www.yelp.com/biz/816-hotel-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1870,NULL,"Crossroads Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/Y2OkASnfvD_nHFe3mrg9hw/o.jpg,4,https://www.yelp.com/biz/crossroads-hotel-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1871,NULL,"Sheraton Suites Country Club Plaza",https://s3-media1.fl.yelpcdn.com/bphoto/l53wL31j630HTbJaFJyRFA/o.jpg,3,https://www.yelp.com/biz/sheraton-suites-country-club-plaza-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1872,NULL,"Hotel Indigo Kansas City - The Crossroads",https://s3-media2.fl.yelpcdn.com/bphoto/sbwPJKPv3P-Ddjk_9Q_ILA/o.jpg,5,https://www.yelp.com/biz/hotel-indigo-kansas-city-the-crossroads-kansas-city?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Tivoli,"2020-12-17 04:55:21","2020-12-17 04:55:21"
1873,NULL,"Cuneo Hotel",https://s3-media1.fl.yelpcdn.com/bphoto/rE3fjzF1eFwjIADR4LUFbg/o.jpg,5,https://www.yelp.com/biz/cuneo-hotel-cuneo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Cuneo,"2020-12-17 04:55:23","2020-12-17 04:55:23"
1874,NULL,"Hotel Royal Superga",https://s3-media1.fl.yelpcdn.com/bphoto/lZSRb83VrepL0R8RLc316g/o.jpg,5,https://www.yelp.com/biz/hotel-royal-superga-cuneo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Cuneo,"2020-12-17 04:55:23","2020-12-17 04:55:23"
1875,NULL,"Alberghi Hotels Principe",,4,https://www.yelp.com/biz/alberghi-hotels-principe-cuneo?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Cuneo,"2020-12-17 04:55:23","2020-12-17 04:55:23"
1876,NULL,"Hotel Napoleon",https://s3-media1.fl.yelpcdn.com/bphoto/sJ2lM_nRVma4X_HP-SQlyA/o.jpg,5,https://www.yelp.com/biz/hotel-napoleon-cherasco?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Cuneo,"2020-12-17 04:55:23","2020-12-17 04:55:23"
1877,NULL,"Hôtel Relais l'Escapade",https://s3-media4.fl.yelpcdn.com/bphoto/J9bWVLHfRHmTm2kHpON3sw/o.jpg,5,https://www.yelp.com/biz/h%C3%B4tel-relais-l-escapade-beuil-3?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Cuneo,"2020-12-17 04:55:23","2020-12-17 04:55:23"
1878,NULL,"Castello di Sinio",https://s3-media3.fl.yelpcdn.com/bphoto/Ff_fQx21jZBvHlOC7o3stw/o.jpg,5,https://www.yelp.com/biz/castello-di-sinio-albaretto-della-torre?adjust_creative=xdpM2DnWINPpE_1fanlM9g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xdpM2DnWINPpE_1fanlM9g,Hotels,Cuneo,"2020-12-17 04:55:23","2020-12-17 04:55:23"
